date,waterbody,site,%do,chla,cond,do,ph,phyco,salinity,secchi,spc,temp,torch_chla,torch_cyano,turb
2017-06-15,warwick,1,103.73333333333333,10.582146535,305.56666666666666,8.466666666666667,8.286666666666667,0,0.14333333333333334,1.55,306.1666666666667,24.9,11.966666666666667,1.8666666666666667,3.9
2017-06-15,warwick,2,103.7,12.841483365,304.23333333333335,8.773333333333333,8.39,0.83835535,0.15,1.6,310.46666666666664,23.96666666666667,10.933333333333334,1.7,4.215
2017-06-15,warwick,3,105.60000000000001,13.1412598,302.93333333333334,8.986666666666666,8.293333333333333,0,0.15,1.5,310.23333333333335,23.8,12.133333333333333,1.7333333333333334,4.645
2017-06-15,warwick,4,103.2,11.8764865,304.23333333333335,8.73,8.24,0.32389945,0.15,1.65,309.3,24.2,11.666666666666666,1.7333333333333334,3.935
2017-06-15,warwick,5,103.86666666666667,11.126468865,312.3,8.596666666666666,8.363333333333333,0,0.15,1.725,312.3,24.966666666666665,12.35,1.825,3.6550000000000002
2017-06-15,warwick,6,102.33333333333333,9.602691567,313.46666666666664,8.41,8.19,0,0.15,1.55,313.1666666666667,25.066666666666666,11.875,1.6500000000000001,4.465
2017-06-15,warwick,p,107.06666666666666,8.69350671,305.6333333333333,8.903333333333332,8.336666666666666,0,0.15,1.625,310.1,24.1,11.6,1.7666666666666666,3.9333333333333336
2017-06-15,yawgoo,1,87.2,4.093571525,69.03333333333333,7.173333333333334,6.973333333333334,0.204433425,0.03,1.8,69,25,8.9,2,1.335
2017-06-15,yawgoo,2,85,6.3977536,68.66666666666667,7.01,6.943333333333333,0.27141502500000003,0.03,2.15,68.7,24.966666666666665,9.633333333333333,2.4,0.9400000000000001
2017-06-15,yawgoo,3,83.23333333333333,5.2656755,66.9,6.943333333333333,6.82,0.093727725,0.03,2.05,68.63333333333334,23.733333333333334,11.2,2.6,1.275
2017-06-15,yawgoo,4,75.86666666666666,15.805940849999999,66.60000000000001,6.403333333333333,6.636666666666667,0.197921325,0.03,2,68.83333333333333,23.466666666666665,7.1,1.8,2.015
2017-06-15,yawgoo,5,83.39999999999999,13.9620009,66.83333333333333,6.993333333333333,6.743333333333333,0.0403517625,0.03,2,68.6,23.666666666666668,6.2,1.5,1.8299999999999998
2017-06-15,yawgoo,6,88.23333333333333,5.158947225,69.2,7.293333333333333,6.933333333333334,0.1364052375,0.03,2.175,68.86666666666667,25.266666666666666,8,1.9,0.815
2017-06-15,yawgoo,p,84.5,7.4491294833333335,67.43333333333334,7.066666666666666,6.86,0.021164324999999998,0.03,2.05,68.56666666666666,24.2,10.133333333333333,2.4,1.3366666666666667
2017-06-22,warwick,1,118.9,15.700580031500001,297.23333333333335,9.626666666666667,8.696666666666667,0.7634662000000001,0.14,1.45,296.06666666666666,25.266666666666666,18.075,2.7,4.295
2017-06-22,warwick,2,119.5,20.860259035,297.9,9.803333333333333,8.786666666666667,0.5739951000000001,0.14,1.5,296.7,25.233333333333334,16.866666666666667,2.8666666666666667,3.565
2017-06-22,warwick,3,117.86666666666666,18.43617673,295.53333333333336,9.663333333333334,8.606666666666667,0.6909027999999999,0.14,1.325,293.3333333333333,25.4,20.5,3.1,3.2199999999999998
2017-06-22,warwick,4,119.7,18.92792953,296.93333333333334,9.733333333333334,8.799999999999999,0.3941371,0.14,1.275,294.6333333333333,25.5,19.233333333333334,3.033333333333333,4.12
2017-06-22,warwick,5,119.86666666666667,17.4640543,299.96666666666664,9.816666666666666,8.876666666666667,0.4626692,0.14,1.35,297.6333333333333,25.7,20.233333333333334,3.1333333333333333,3.425
2017-06-22,warwick,6,118.2,23.374017035,309.3333333333333,9.533333333333333,8.71,0.4521258,0.14,1.5,300,26.7,20.733333333333334,3,3.785
2017-06-22,warwick,p,120.96666666666667,18.372584746666664,294.56666666666666,9.753333333333334,8.85,0.86257416,0.14,1.55,292.73333333333335,25.433333333333334,17.833333333333332,2.8333333333333335,3.38
2017-06-22,yawgoo,1,88.60000000000001,3.0435631,67.26666666666667,7.316666666666666,6.716666666666667,0.389563125,0.03,2.225,68.8,23.900000000000002,7.1,1.6,1.295
2017-06-22,yawgoo,2,88,4.097873475,66.83333333333333,7.359999999999999,6.8,0.3702594,0.03,2.15,68.23333333333333,23.933333333333334,7.633333333333334,1.9,0.98
2017-06-22,yawgoo,3,89.03333333333333,2.377936125,67.46666666666667,7.333333333333333,6.876666666666667,0.519805125,0.03,2.22,68.3,24.366666666666667,6.5,1.6333333333333333,0.655
2017-06-22,yawgoo,4,87.56666666666666,2.744444525,67.16666666666667,7.343333333333334,6.8999999999999995,0.256530225,0.03,2,68.4,24.066666666666666,6.166666666666667,1.5666666666666667,0.74
2017-06-22,yawgoo,5,89.1,2.7471277,67.36666666666667,7.483333333333333,6.873333333333333,0.10233300000000001,0.03,2.05,68.6,24.066666666666666,6.733333333333333,2.066666666666667,0.615
2017-06-22,yawgoo,6,88.6,10.578916375,67.2,7.426666666666667,6.78,0.62376615,0.03,2.2,68.66666666666667,23.7,6.366666666666666,1.5333333333333332,1.275
2017-06-22,yawgoo,p,88.7,3.8039586333333335,66.5,7.3933333333333335,6.93,0.1460571,0.03,2.45,67.93333333333334,23.866666666666667,8.533333333333333,1.9666666666666666,1.1500000000000001
2017-06-26,warwick,1,104.96666666666667,21.22923625,298.7,8.459999999999999,8.8533333333333335,0.827967,0.14,1.225,294.76666666666665,25.8,NA,NA,4.595000000000001
2017-06-26,warwick,2,103.93333333333334,20.359399699999997,303.26666666666665,8.4,8.983333333333333,0.7074931499999999,0.14,1.275,296.8,26.166666666666668,NA,NA,3.415
2017-06-26,warwick,3,103.26666666666667,23.37426835,301.9666666666667,8.4,9.030000000000001,0.8991349499999999,0.14,1.25,296.3333333333333,26.03333333333333,NA,NA,5.075
2017-06-26,warwick,4,102.26666666666667,20.829243599999998,301.8333333333333,8.303333333333333,9.02,0.5842284,0.14,1.3,296.56666666666666,25.96666666666667,NA,NA,3.475
2017-06-26,warwick,5,98.83333333333333,20.2172136,300.93333333333334,8.11,8.893333333333333,0.66749025,0.14,1.25,296.8,25.666666666666668,NA,NA,4.305
2017-06-26,warwick,6,102.26666666666667,23.0421312,299.56666666666666,8.3533333333333335,8.966666666666667,0.32048835,0.14,1.275,296.26666666666665,25.566666666666666,NA,NA,4.484999999999999
2017-06-26,warwick,p,103.96666666666667,22.5080685,301.26666666666665,8.463333333333333,8.986666666666666,0.19582815,0.14,1.275,296.26666666666665,25.9,NA,NA,3.3433333333333333
2017-06-26,yawgoo,1,69.53333333333333,3.8089554000000003,69.1,5.763333333333334,6.71,0.3964240875,0.03,2.2,68.93333333333334,25.133333333333333,NA,NA,0.915
2017-06-26,yawgoo,2,76.63333333333333,5.144267375,68.93333333333334,6.173333333333333,6.62,0.3899119875,0.03,2.15,68.66666666666667,25.266666666666666,NA,NA,0.985
2017-06-26,yawgoo,3,77.13333333333334,6.129546975,68.93333333333334,6.486666666666666,6.906666666666666,0.412006612,0.03,2.2,68.36666666666666,25.566666666666666,NA,NA,0.88
2017-06-26,yawgoo,4,79.10000000000001,4.536317575,69.16666666666667,6.483333333333333,6.926666666666667,0.24199428750000002,0.03,2.05,68.63333333333333,25.4,NA,NA,0.45499999999999996
2017-06-26,yawgoo,5,78.86666666666667,5.501595325,69.23333333333333,6.456666666666667,6.96,0.164372381,0.03,2.15,68.60000000000001,25.433333333333334,NA,NA,0.62
2017-06-26,yawgoo,6,72.3,9.7436284775,69.43333333333334,5.8966666666666665,6.833333333333334,0.29036988750000003,0.03,2.1,68.7,25.633333333333333,NA,NA,1.115
2017-06-26,yawgoo,p,79.73333333333333,6.123544941666666,69.43333333333334,6.506666666666667,6.93,0.18392806233333334,0.03,2.1,68.63333333333333,25.566666666666666,NA,NA,1.1099999999999999
2017-06-28,warwick,1,98.73333333333333,1181.8845631249999,295.4,8.213333333333333,8.496666666666666,0.34467614999999996,0.14,1.275,297.90000000000003,24.5,NA,NA,5.115
2017-06-28,warwick,2,99.06666666666666,20.19880835,295.33333333333337,8.36,8.58,0.57259965,0.14,1.225,296.8333333333333,24.766666666666666,NA,NA,4.92
2017-06-28,warwick,3,97.96666666666667,19.340635849999998,295.4666666666667,8.166666666666666,8.726666666666667,0.24606435,0.14,1.25,297.76666666666665,24.599999999999998,NA,NA,4.1850000000000005
2017-06-28,warwick,4,99.7,20.33682555,294.53333333333336,8.3533333333333335,8.756666666666666,0.75214755,0.14,1.225,297.76666666666665,24.433333333333334,NA,NA,3.77
2017-06-28,warwick,5,99.2,23.6392596,292.93333333333334,8.263333333333334,8.693333333333333,1.6289553,0.14,1.225,297.2,24.333333333333332,NA,NA,5.21
2017-06-28,warwick,6,97.06666666666666,25.5644044,290.96666666666664,8.196666666666667,8.553333333333333,1.3028851499999998,0.14,1.225,297.23333333333335,23.9,NA,NA,4.705
2017-06-28,warwick,p,99.13333333333334,22.430529916666664,293.8,8.283333333333333,8.693333333333333,1.5762383,0.14,1.3,297.8666666666667,24.3,NA,NA,4.806666666666667
2017-06-28,yawgoo,1,75.86666666666666,6.326860125,68.06666666666666,6.386666666666667,6.726666666666667,1.13450085,0.03,2.05,69.1,24.2,10.2,2.566666666666667,1.9749999999999999
2017-06-28,yawgoo,2,79.06666666666666,7.5375486,68.13333333333334,6.6899999999999995,6.87,0.711446925,0.03,1.95,69.2,24.166666666666668,11.566666666666666,2.9,1.3900000000000001
2017-06-28,yawgoo,3,80.8,4.677838425,68.1,6.74,6.79,0.6726068999999999,0.03,2.05,69.2,24.166666666666668,NA,NA,0.835
2017-06-28,yawgoo,4,78.53333333333333,4.7676471750000005,67.73333333333333,6.636666666666667,6.77,0.166291125,0.03,2,69.16666666666667,23.933333333333334,NA,NA,0.585
2017-06-28,yawgoo,5,77.76666666666667,4.69626585,67.93333333333334,6.486666666666666,6.786666666666667,0.327233025,0.03,2.05,69.2,24.066666666666666,NA,NA,0.705
2017-06-28,yawgoo,6,76.16666666666667,9.5051807,68.26666666666667,6.266666666666667,6.776666666666666,0.206759175,0.03,2.25,69.13333333333333,24.3,NA,NA,0.7350000000000001
2017-06-28,yawgoo,p,81.93333333333334,4.99243515,68.16666666666667,6.873333333333333,6.783333333333333,0.00449645,0.03,2.225,69.13333333333333,24.266666666666666,NA,NA,0.7666666666666666
2017-07-05,warwick,1,109.13333333333333,11.83847855,314.06666666666666,8.71,8.616666666666667,1.8773454,0.14,1.3,302.3666666666667,27,NA,NA,3.69
2017-07-05,warwick,2,102.86666666666666,13.35595815,309.3333333333333,8.576666666666666,8.576666666666666,2.28156075,0.14,1.3,302.3,26.166666666666668,NA,NA,4.37
2017-07-05,warwick,3,98.1,13.00062595,308.8666666666667,7.953333333333333,8.46,2.6667049499999997,0.14,1.4,302.73333333333335,26.166666666666664,NA,NA,4.295
2017-07-05,warwick,4,103.60000000000001,16.014208449999998,313.5,8.39,8.383333333333333,3.5597929500000003,0.14333333333333334,1.3,304.6,26.5,NA,NA,4.42
2017-07-05,warwick,5,105.5,10.1628025,318.76666666666665,8.36,8.606666666666667,3.34396335,0.14,1.45,303.96666666666664,27.566666666666666,NA,NA,4.025
2017-07-05,warwick,6,106.26666666666667,11.0772108,320.4,8.413333333333334,8.57,3.94400685,0.14,1.45,304.6666666666667,27.7,NA,NA,4.41
2017-07-05,warwick,p,105.73333333333333,8.653764183333333,312.2,8.370000000000001,8.62,4.8291873,0.14,1.25,301.43333333333334,26.866666666666667,NA,NA,3.9566666666666666
2017-07-05,yawgoo,1,80.03333333333333,7.892503825,71.56666666666666,6.116666666666666,6.793333333333333,0.26746125,0.03,2.05,70.06666666666666,26.333333333333332,NA,NA,1.565
2017-07-05,yawgoo,2,79.16666666666667,7.320144900000001,71.7,6.29,6.92,0.409099425,0.03,2.275,70.16666666666667,26.4,NA,NA,2.24
2017-07-05,yawgoo,3,81.66666666666667,4.2980472,71.96666666666667,6.54,7.1,1.297535925,0.03,2.45,69.96666666666667,26.53333333333333,NA,NA,1.025
2017-07-05,yawgoo,4,81.1,4.350535425,72.06666666666668,6.53,7.123333333333334,0.891925125,0.03,2.1,70.03333333333333,26.533333333333335,NA,NA,1.385
2017-07-05,yawgoo,5,78.46666666666667,3.197169325,71.96666666666667,6.306666666666667,7.1033333333333335,0.6112071,0.03,2.15,69.63333333333333,26.766666666666666,NA,NA,1.14
2017-07-05,yawgoo,6,76.43333333333334,3.372396175,72.73333333333333,6.163333333333333,6.946666666666667,0.8735516999999999,0.03,2.075,70.36666666666666,26.833333333333332,NA,NA,1.7650000000000001
2017-07-05,yawgoo,p,80,4.810267525,71.83333333333333,6.433333333333334,7.0600000000000005,0.954565325,0.03,2.175,70.1,26.333333333333332,NA,NA,0.9666666666666667
2017-07-10,warwick,1,105.53333333333333,11.41617785,309.9,8.49,8.536666666666667,1.8401334,0.14,1.35,301.6333333333333,26.466666666666665,15.100000000000001,2.2333333333333334,4.22
2017-07-10,warwick,2,103.83333333333334,12.77151385,305.9,8.39,8.626666666666667,0.630510825,0.14,1.4,300.90000000000003,25.833333333333332,13.666666666666666,2.2,3.165
2017-07-10,warwick,3,101.06666666666666,24.9605348,301.1666666666667,8.233333333333334,8.58,1.6438400999999998,0.14,1.35,299.6333333333333,25.233333333333334,21.53333333333333,2.933333333333333,4.91
2017-07-10,warwick,4,101.3,13.11886305,304.6666666666667,8.19,8.49,4.3575251999999995,0.14,1.3,300.53333333333336,25.766666666666666,22.033333333333335,2.8333333333333335,4.005
2017-07-10,warwick,5,103.93333333333334,12.588658800000001,309.73333333333335,8.346666666666668,8.683333333333334,3.5960746500000003,0.14,1.275,301.8666666666667,26.333333333333332,18.633333333333333,2.3666666666666667,3.63
2017-07-10,warwick,6,104.33333333333333,9.9359966,309.9666666666667,8.413333333333334,8.693333333333333,1.0642632,0.14,1.275,301.3333333333333,26.46666666666667,16.366666666666667,2.2333333333333334,3.795
2017-07-10,warwick,p,103.10000000000001,13.612286366666666,301.76666666666665,8.33,8.653333333333334,1.08209395,0.14,1.325,297.06666666666666,25.8,17.066666666666666,2.5666666666666664,3.25
2017-07-10,yawgoo,1,79.3,6.132429725,71.36666666666667,6.376666666666667,6.823333333333333,0.130939725,0.03,2.05,69.96666666666667,26.033333333333335,8.366666666666667,2.1333333333333333,0.345
2017-07-10,yawgoo,2,81.2,6.430417375,71.46666666666667,6.543333333333333,6.93,0.9437893500000001,0.03,2.55,69.86666666666666,26.1,7.5,2.6999999999999997,0.725
2017-07-10,yawgoo,3,81.43333333333334,3.757043725,71.16666666666667,6.623333333333333,6.95,0.32072092500000005,0.03,2.25,69.9,25.866666666666667,7.566666666666666,1.9666666666666666,0.74
2017-07-10,yawgoo,4,77.7,3.7387715249999998,70.86666666666667,6.206666666666667,6.9399999999999995,0.716098425,0.03,2,70.06666666666666,25.7,6.866666666666666,1.7666666666666666,0.315
2017-07-10,yawgoo,5,77.36666666666666,3.71426815,70.23333333333333,6.33,6.943333333333333,0.918903825,0.03,2.15,68.13333333333334,25.333333333333336,7.133333333333334,1.8,0.99
2017-07-10,yawgoo,6,79.5,5.465339200000001,70.8,6.3966666666666665,6.806666666666667,0.6188820749999999,0.03,2.175,69.73333333333333,25.833333333333332,9.233333333333333,2.1333333333333333,0.7549999999999999
2017-07-10,yawgoo,p,80.3,4.286553158333334,70.83333333333333,6.506666666666667,6.96,1.25637015,0.03,2.225,69.76666666666667,25.8,6.466666666666667,1.5333333333333334,0.655
2017-07-12,warwick,1,105.7,9.386544449999999,314.73333333333335,8.27,8.58,1.2689292,0.14,1.45,300.56666666666666,27.433333333333334,12.6,2.2,3.365
2017-07-12,warwick,2,99.8,19.56141015,304.3666666666667,8.436666666666667,8.65,1.1777598,0.14,1.3,297.1333333333333,26.266666666666666,15.4,2.7,6
2017-07-12,warwick,3,100.39999999999999,26.20198,303.96666666666664,7.92,8.516666666666667,0.85168965,0.14,1.35,295.26666666666665,26.400000000000002,14.65,2.45,6.76
2017-07-12,warwick,4,99.56666666666666,13.9857725,308.4,7.989999999999999,8.673333333333334,0.5688784499999999,0.14,1.3,298.96666666666664,26.7,14.533333333333333,2.433333333333333,3.9450000000000003
2017-07-12,warwick,5,99.76666666666667,9.7258663,312.1333333333333,8.116666666666667,8.663333333333334,0.565854975,0.14,1.275,298.7,27.366666666666667,20.2,2.2333333333333334,3.655
2017-07-12,warwick,6,104.73333333333333,9.42317755,317.43333333333334,8.27,8.57,0.28978845,0.14,1.3,302.1333333333333,27.666666666666664,20.333333333333332,2.066666666666667,4.585
2017-07-12,warwick,p,105.26666666666667,10.371617083333334,307.26666666666665,8.596666666666668,8.683333333333334,0.8585118500000001,0.14,1.275,299.3666666666667,26.366666666666667,14.866666666666667,2.4333333333333336,4.423333333333334
2017-07-12,yawgoo,1,74.66666666666666,6.2593594249999995,73,5.916666666666667,6.526666666666666,0.6591175499999999,0.03,2.15,70.5,26.866666666666667,7.433333333333334,2.2666666666666666,1.14
2017-07-12,yawgoo,2,77.7,5.455914825000001,72.96666666666667,6.286666666666666,6.8933333333333335,1.2333452249999999,0.03,1.75,70.46666666666667,26.866666666666667,8.025,2.45,1.185
2017-07-12,yawgoo,3,78.7,5.426510775000001,71.9,6.323333333333333,6.9399999999999995,1.590115275,0.03,2.15,69.76666666666667,26.6,6.366666666666667,1.9333333333333333,0.88
2017-07-12,yawgoo,4,75.73333333333333,6.478891925,72.53333333333333,6.05,6.9399999999999995,1.6833778499999998,0.03,2,70.53333333333333,26.433333333333334,6.7,1.7,1.51
2017-07-12,yawgoo,5,76.96666666666667,7.096997875,72.2,6.1066666666666665,6.863333333333333,1.138454625,0.03,2.1,70.06666666666666,26.533333333333335,6.033333333333333,1.6333333333333333,0.99
2017-07-12,yawgoo,6,80.73333333333333,6.778121375,73.66666666666667,6.323333333333333,6.8933333333333335,0.85168965,0.03,NA,70.56666666666666,27.3,6.466666666666667,1.7666666666666666,1.37
2017-07-12,yawgoo,p,79.4,5.513968975,73.2,6.266666666666667,6.973333333333334,1.067906875,0.03,2.2,70.56666666666666,26.933333333333334,6.9,1.9333333333333333,0.36
2017-07-17,warwick,1,102.86666666666666,10.05019785,304.66666666666663,8.253333333333334,8.196666666666667,0.3637473,0.14,1.35,297.6333333333333,26.266666666666666,18.6,2.7,3.8850000000000002
2017-07-17,warwick,2,104.13333333333333,14.249078449999999,300.96666666666664,8.39,8.363333333333333,1.23962475,0.14,1.35,296.26666666666665,25.833333333333336,16.200000000000003,2.9,3.655
2017-07-17,warwick,3,105.7,19.2661722,299.23333333333335,8.6033333333333335,8.423333333333334,2.3527287,0.14,1.275,287.7,25.46666666666667,19.933333333333334,3.1,5.765
2017-07-17,warwick,4,100.33333333333333,12.95636465,302.9666666666667,8.06,8.303333333333335,0.72237795,0.14,1.3,297.8333333333333,26.033333333333335,19.433333333333334,3,3.77
2017-07-17,warwick,5,101.43333333333334,10.35071345,304.43333333333334,8.156666666666666,8.36,0.76610205,0.14,1.3,296.8,26.366666666666667,18.46666666666667,3,3.105
2017-07-17,warwick,6,103.03333333333333,11.2197517,306.8,8.23,8.416666666666666,1.2866049,0.14,1.35,298.26666666666665,26.5,13.833333333333334,2.7666666666666666,3.885
2017-07-17,warwick,p,101.06666666666666,11.896650966666666,301.56666666666666,8.233333333333333,8.34,2.3024925,0.14,1.45,297.1,25.7,14.3,2.75,4.293333333333333
2017-07-17,yawgoo,1,83.06666666666666,5.69848715,71.03333333333333,6.6,6.773333333333333,0.762846,0.03,2.05,69.7,25.96666666666667,9.033333333333333,2.2,1.1
2017-07-17,yawgoo,2,80.7,4.5734607,70.83333333333333,6.443333333333333,6.886666666666667,0.6149283000000001,0.03,2,69.66666666666666,25.9,8.066666666666666,2.2,3.38
2017-07-17,yawgoo,3,76.5,4.656905225,70.43333333333334,6.29,6.84,0.37630635,0.03,2.05,69.8,25.5,8,2.066666666666667,1.3599999999999999
2017-07-17,yawgoo,4,77.46666666666667,5.3307813,70.33333333333333,6.196666666666666,6.88,0.63027825,0.03,2,69.83333333333334,25.4,7.5,2.1,1.4100000000000001
2017-07-17,yawgoo,5,76.86666666666666,4.809247474999999,70.2,6.22,6.8533333333333335,0.34002465,0.03,2,69.86666666666667,25.333333333333332,6.7,1.9,1.395
2017-07-17,yawgoo,6,79.56666666666666,5.7696689,71.39999999999999,6.2700000000000005,6.82,0.5712041999999999,0.03,1.8,70,26.066666666666666,7.766666666666667,1.9333333333333333,1.705
2017-07-17,yawgoo,p,80.3,5.9267418166666666,70.46666666666667,6.43,6.8966666666666665,0.10682944999999999,0.03,2.075,69.63333333333333,25.633333333333333,8.1,2.3,1.1133333333333333
2017-07-19,warwick,1,92.9,11.304815000000001,315.9666666666667,7.296666666666667,8.34,2.679264,0.14,1.35,300.1333333333333,27.96666666666667,23.433333333333334,2.666666666666667,3.335
2017-07-19,warwick,2,93.03333333333333,20.530856800000002,309.53333333333336,7.5,8.536666666666667,2.2020201,0.14,1.35,299.2,26.766666666666666,19.266666666666666,3.2333333333333334,5.359999999999999
2017-07-19,warwick,3,95.2,20.192244549999998,308.93333333333334,7.63,8.51,1.07496165,0.14,1.275,298.76666666666665,27,22.033333333333335,3.2666666666666666,5.04
2017-07-19,warwick,4,92.26666666666667,13.326731500000001,310.6333333333333,7.366666666666667,8.483333333333334,1.67500515,0.14,1.3,298.2,27.166666666666668,18.8,3,5.105
2017-07-19,warwick,5,93.13333333333334,10.38841095,315.23333333333335,7.256666666666667,8.473333333333333,1.02333,0.14,1.3,297.96666666666664,28.066666666666666,15.366666666666667,2.8666666666666667,4.25
2017-07-19,warwick,6,94.06666666666666,9.511478400000001,319.83333333333337,7.3933333333333335,8.466666666666667,1.47126945,0.14,1.45,300.46666666666664,28.366666666666667,14.266666666666666,3.033333333333333,3.2750000000000004
2017-07-19,warwick,p,92.26666666666667,14.1339015,311.53333333333336,7.43,8.513333333333334,0.6794291,0.14,1.3,299.3,27.1,19.45,3.05,4.18
2017-07-19,yawgoo,1,76.43333333333334,5.1179234749999996,74.06666666666666,5.97,6.923333333333334,0.86843505,0.03,2.05,70.43333333333332,27.733333333333334,9.05,2.3,1.71
2017-07-19,yawgoo,2,77.46666666666667,4.38404185,73.43333333333334,6.14,7.096666666666667,0.30281265,0.03,2.025,69.9,27.633333333333333,8.966666666666667,2.2333333333333334,1.9249999999999998
2017-07-19,yawgoo,3,76.06666666666666,3.8402665000000002,73.56666666666666,5.986666666666666,7.14,0.07070280000000001,0.03,2.05,70.13333333333333,27.533333333333335,8.433333333333334,2.2333333333333334,0.65
2017-07-19,yawgoo,4,71.33333333333333,3.6367887,73.16666666666667,5.666666666666667,7.046666666666667,0.5972526,0.03,2,70.23333333333333,27.166666666666668,6.3,1.625,1.1400000000000001
2017-07-19,yawgoo,5,65.56666666666666,3.2989525750000004,73,5.283333333333333,6.9366666666666665,0.41235547499999997,0.03,2.3,70.6,26.866666666666667,6.75,1.8,1.05
2017-07-19,yawgoo,6,75.26666666666667,8.4005996,73.56666666666666,5.906666666666666,6.866666666666667,0.4800348,0.03,2,70.2,27.533333333333335,9.9,2.433333333333333,1.86
2017-07-19,yawgoo,p,74.63333333333333,4.775238416666666,72.9,5.793333333333333,6.966666666666667,0.388787875,0.03,2,69.96666666666667,27.2,7.266666666666667,2.033333333333333,1.4833333333333334
2017-07-26,warwick,1,89.86666666666666,25.3765378,289.1666666666667,7.62,7.293333333333333,2.9546327999999997,0.14,1.45,300.06666666666666,23.133333333333333,NA,NA,4.385
2017-07-26,warwick,2,97.56666666666666,24.3228705,293.46666666666664,8.226666666666667,7.773333333333333,1.8243182999999998,0.14,1.3,300.56666666666666,23.8,NA,NA,4.779999999999999
2017-07-26,warwick,3,88.76666666666667,18.5228662,294.1666666666667,7.466666666666667,7.6866666666666665,1.2270657,0.14,1.45,300.53333333333336,23.866666666666667,NA,NA,4.3149999999999995
2017-07-26,warwick,4,89.53333333333333,21.5465605,284.8,7.663333333333333,7.693333333333333,1.54569345,0.14,1.325,293.40000000000003,23.46666666666667,NA,NA,4.3
2017-07-26,warwick,5,87.2,17.6407447,297.3666666666667,7.2,7.54,1.26846405,0.14,1.4,301.06666666666666,24.366666666666667,NA,NA,4.68
2017-07-26,warwick,6,87.73333333333333,20.861486050000003,290.93333333333334,7.483333333333333,7.633333333333333,1.6056978,0.14,1.45,297.8333333333333,23.9,NA,NA,4.705
2017-07-26,warwick,p,91.73333333333333,25.442190583333335,291.7,7.793333333333333,7.68,1.4357630000000001,0.14,1.3,299.8,23.6,NA,NA,4.823333333333333
2017-07-26,yawgoo,1,67.83333333333334,3.5369124999999997,67.5,5.713333333333334,6.65,2.4569223,0.03,2,70.76666666666667,22.6,NA,NA,1.7149999999999999
2017-07-26,yawgoo,2,71.23333333333333,4.138631125,67.6,6.126666666666667,6.72,2.8039242,0.03,2.25,70.66666666666667,22.766666666666666,NA,NA,2.16
2017-07-26,yawgoo,3,69.9,3.9301861249999996,67.43333333333334,5.966666666666667,6.746666666666667,1.7631510750000001,0.03,2.2,70.63333333333333,22.633333333333333,NA,NA,1.73
2017-07-26,yawgoo,4,71.46666666666667,3.311503625,66.76666666666667,6.19,6.74,3.08440965,0.03,1.95,70.5,22.3,NA,NA,3.495
2017-07-26,yawgoo,5,68.53333333333333,4.45996905,67.63333333333334,5.973333333333334,6.676666666666667,1.204505925,0.03,2,70.73333333333333,22.7,NA,NA,3.61
2017-07-26,yawgoo,6,70.53333333333333,3.4008910500000002,68.2,5.943333333333333,6.626666666666667,3.653520675,0.03,2.25,70.8,23.2,NA,NA,1.875
2017-07-26,yawgoo,p,66.36666666666667,5.164150958333334,67.76666666666667,5.666666666666667,6.636666666666667,3.300471825,0.03,1.95,70.8,22.866666666666667,NA,NA,1.11
2017-07-31,warwick,1,99.46666666666667,12.09287015,300.73333333333335,8.33,7.68,1.54011165,0.14,1.525,304.1666666666667,24.5,NA,NA,3.22
2017-07-31,warwick,2,97.26666666666667,18.928491299999997,291.9,8.263333333333334,8.246666666666666,2.8057847999999996,0.14,1.4,302.5,23.03333333333333,NA,NA,4.66
2017-07-31,warwick,3,98.89999999999999,17.617594,288.23333333333335,8.323333333333334,8.3533333333333335,3.55607175,0.14,1.3,299.06666666666666,23.1,NA,NA,4.765
2017-07-31,warwick,4,95.4,16.82900665,291.26666666666665,8.163333333333334,8.346666666666666,1.75222005,0.14,1.35,301.6333333333333,23.233333333333334,NA,NA,4.44
2017-07-31,warwick,5,100.56666666666666,14.2575493,300.6333333333333,8.33,8.283333333333333,1.7787336,0.14,1.45,304.7,24.433333333333334,NA,NA,5.015000000000001
2017-07-31,warwick,6,100.76666666666667,8.7185004,305.23333333333335,8.323333333333332,8.313333333333334,1.8480409500000001,0.14,1.35,303.73333333333335,25.266666666666666,NA,NA,3.55
2017-07-31,warwick,p,98.23333333333333,17.0642834,293.6666666666667,8.41,8.356666666666667,2.6085612,0.14,1.35,303.3333333333333,23.366666666666667,NA,NA,4.216666666666667
2017-07-31,yawgoo,1,77.43333333333334,4.498265275,68.86666666666666,6.536666666666667,7.033333333333333,1.91037105,0.03,1.95,71,23.400000000000002,NA,NA,2.465
2017-07-31,yawgoo,2,75.33333333333333,6.009935025000001,68.9,6.496666666666667,6.876666666666667,0.580739775,0.03,1.85,71,23.566666666666666,NA,NA,1.61
2017-07-31,yawgoo,3,72.66666666666667,4.806586475,68.86666666666667,6.1866666666666665,7.153333333333333,0.647256225,0.03,1.9,71.1,23.3,NA,NA,3.46
2017-07-31,yawgoo,4,77,4.27396515,68.36666666666667,6.58,7.133333333333334,0.35188597499999996,0.03,2.1,70.86666666666667,23.133333333333333,NA,NA,2.2600000000000002
2017-07-31,yawgoo,5,77.2,3.679209475,67.83333333333333,6.523333333333333,7.0200000000000005,0.536085375,0.03,2.1,70.43333333333334,23.066666666666666,NA,NA,1.545
