Date,year,variable,waterbody,site,concentration
10/4/2018,2018,chla_rfu,warwick,2,21.8617116
10/4/2018,2018,chla_rfu,warwick,2,16.8881252
10/4/2018,2018,chla_rfu,warwick,3,12.5038616
10/4/2018,2018,chla_rfu,warwick,3,16.3818256
10/4/2018,2018,chla_rfu,warwick,4,37.5037792
10/4/2018,2018,chla_rfu,warwick,4,35.1432948
10/4/2018,2018,chla_rfu,warwick,5,29.2731288
10/4/2018,2018,chla_rfu,warwick,5,29.7123712
10/4/2018,2018,chla_rfu,warwick,6,37.6311524
10/4/2018,2018,chla_rfu,warwick,6,37.12982
10/4/2018,2018,chla_rfu,warwick,p,28.4836988
10/4/2018,2018,chla_rfu,warwick,p,37.0719876
10/4/2018,2018,chla_rfu,warwick,p,27.8833772
10/9/2018,2018,chla_rfu,mashapaug,1,26.4984154
10/9/2018,2018,chla_rfu,mashapaug,1,20.2695466
10/9/2018,2018,chla_rfu,mashapaug,2,56.0536102
10/9/2018,2018,chla_rfu,mashapaug,2,48.0500318
10/9/2018,2018,chla_rfu,mashapaug,3,23.9261154
10/9/2018,2018,chla_rfu,mashapaug,3,23.9981398
10/9/2018,2018,chla_rfu,mashapaug,4,56.9367074
10/9/2018,2018,chla_rfu,mashapaug,4,48.7422466
10/9/2018,2018,chla_rfu,mashapaug,5,40.5247238
10/9/2018,2018,chla_rfu,mashapaug,5,39.7072646
10/9/2018,2018,chla_rfu,mashapaug,6,25.761141
10/9/2018,2018,chla_rfu,mashapaug,6,17.7128578
10/9/2018,2018,chla_rfu,mashapaug,p,45.7555402
10/9/2018,2018,chla_rfu,mashapaug,p,30.4111498
10/9/2018,2018,chla_rfu,mashapaug,p,41.9662762
10/9/2018,2018,chla_rfu,warwick,1,71.0458616
10/9/2018,2018,chla_rfu,warwick,1,74.1180748
10/9/2018,2018,chla_rfu,warwick,2,33.8947536
10/9/2018,2018,chla_rfu,warwick,2,33.2841428
10/9/2018,2018,chla_rfu,warwick,3,23.2209504
10/9/2018,2018,chla_rfu,warwick,3,20.7714112
10/9/2018,2018,chla_rfu,warwick,4,41.0670356
10/9/2018,2018,chla_rfu,warwick,4,43.7383248
10/9/2018,2018,chla_rfu,warwick,5,72.1932848
10/9/2018,2018,chla_rfu,warwick,5,76.7914928
10/9/2018,2018,chla_rfu,warwick,6,86.8117544
10/9/2018,2018,chla_rfu,warwick,6,95.900666
10/9/2018,2018,chla_rfu,warwick,p,41.465476
10/9/2018,2018,chla_rfu,warwick,p,40.8910548
10/9/2018,2018,chla_rfu,warwick,p,41.3881296
10/11/2018,2018,chla_rfu,yawgoo,1,2.930191061
10/11/2018,2018,chla_rfu,yawgoo,1,2.793055485
10/11/2018,2018,chla_rfu,yawgoo,2,2.844178939
10/11/2018,2018,chla_rfu,yawgoo,2,1.846492091
10/11/2018,2018,chla_rfu,yawgoo,3,1.807410333
10/11/2018,2018,chla_rfu,yawgoo,3,2.641136576
10/11/2018,2018,chla_rfu,yawgoo,4,2.277681606
10/11/2018,2018,chla_rfu,yawgoo,4,1.092058273
10/11/2018,2018,chla_rfu,yawgoo,5,3.592753182
10/11/2018,2018,chla_rfu,yawgoo,5,3.721018758
10/11/2018,2018,chla_rfu,yawgoo,6,2.857725848
10/11/2018,2018,chla_rfu,yawgoo,6,3.038996394
10/11/2018,2018,chla_rfu,yawgoo,p,5.843314091
10/11/2018,2018,chla_rfu,yawgoo,p,3.555122879
10/11/2018,2018,chla_rfu,yawgoo,p,3.896429727
10/16/2018,2018,chla_rfu,mashapaug,1,19.2654626
10/16/2018,2018,chla_rfu,mashapaug,1,18.952529
10/16/2018,2018,chla_rfu,mashapaug,2,13.424745
10/16/2018,2018,chla_rfu,mashapaug,2,18.6250486
10/16/2018,2018,chla_rfu,mashapaug,3,19.6234558
10/16/2018,2018,chla_rfu,mashapaug,3,19.4219294
10/16/2018,2018,chla_rfu,mashapaug,4,16.882271
10/16/2018,2018,chla_rfu,mashapaug,4,18.2070942
10/16/2018,2018,chla_rfu,mashapaug,5,16.055587
10/16/2018,2018,chla_rfu,mashapaug,5,22.0928638
10/16/2018,2018,chla_rfu,mashapaug,6,23.0298906
10/16/2018,2018,chla_rfu,mashapaug,6,20.2691918
10/16/2018,2018,chla_rfu,mashapaug,p,20.1655902
10/16/2018,2018,chla_rfu,mashapaug,p,16.6878406
10/16/2018,2018,chla_rfu,mashapaug,p,18.365335
10/16/2018,2018,chla_rfu,warwick,1,40.81087
10/16/2018,2018,chla_rfu,warwick,1,41.7596052
10/16/2018,2018,chla_rfu,warwick,2,44.3673852
10/16/2018,2018,chla_rfu,warwick,2,47.3725412
10/16/2018,2018,chla_rfu,warwick,3,56.0360476
10/16/2018,2018,chla_rfu,warwick,3,38.6622012
10/16/2018,2018,chla_rfu,warwick,4,44.2201432
10/16/2018,2018,chla_rfu,warwick,4,43.5832772
10/16/2018,2018,chla_rfu,warwick,5,87.8924752
10/16/2018,2018,chla_rfu,warwick,5,58.540226
10/16/2018,2018,chla_rfu,warwick,6,27.9408548
10/16/2018,2018,chla_rfu,warwick,6,28.2814628
10/16/2018,2018,chla_rfu,warwick,p,47.4129884
10/16/2018,2018,chla_rfu,warwick,p,44.694156
10/16/2018,2018,chla_rfu,warwick,p,45.0830168
10/22/2018,2018,chla_rfu,mashapaug,1,16.0007704
10/22/2018,2018,chla_rfu,mashapaug,1,16.6071236
10/22/2018,2018,chla_rfu,mashapaug,2,17.7119708
10/22/2018,2018,chla_rfu,mashapaug,2,15.8283376
10/22/2018,2018,chla_rfu,mashapaug,3,19.2046144
10/22/2018,2018,chla_rfu,mashapaug,3,18.0600296
10/22/2018,2018,chla_rfu,mashapaug,4,16.7316584
10/22/2018,2018,chla_rfu,mashapaug,4,19.4061408
10/22/2018,2018,chla_rfu,mashapaug,5,16.2253588
10/22/2018,2018,chla_rfu,mashapaug,5,15.7932124
10/22/2018,2018,chla_rfu,mashapaug,6,16.6936948
10/22/2018,2018,chla_rfu,mashapaug,6,16.3985012
10/22/2018,2018,chla_rfu,mashapaug,p,18.8342032
10/22/2018,2018,chla_rfu,mashapaug,p,18.729892
10/22/2018,2018,chla_rfu,mashapaug,p,19.3518564
10/22/2018,2018,chla_rfu,warwick,1,48.7479234
10/22/2018,2018,chla_rfu,warwick,1,48.023067
10/22/2018,2018,chla_rfu,warwick,2,47.9932638
10/22/2018,2018,chla_rfu,warwick,2,48.4154758
10/22/2018,2018,chla_rfu,warwick,3,47.3021134
10/22/2018,2018,chla_rfu,warwick,3,47.2258314
10/22/2018,2018,chla_rfu,warwick,4,43.2719402
10/22/2018,2018,chla_rfu,warwick,4,45.8758174
10/22/2018,2018,chla_rfu,warwick,5,34.6002734
10/22/2018,2018,chla_rfu,warwick,5,34.2632134
10/22/2018,2018,chla_rfu,warwick,6,43.391153
10/22/2018,2018,chla_rfu,warwick,6,42.8986906
10/22/2018,2018,chla_rfu,warwick,p,48.0145518
10/22/2018,2018,chla_rfu,warwick,p,48.518013
10/22/2018,2018,chla_rfu,warwick,p,49.3947238
10/24/2018,2018,chla_rfu,yawgoo,1,7.830654338
10/24/2018,2018,chla_rfu,yawgoo,1,7.846702215
10/24/2018,2018,chla_rfu,yawgoo,2,5.3979272
10/24/2018,2018,chla_rfu,yawgoo,2,6.236237723
10/24/2018,2018,chla_rfu,yawgoo,3,6.3275032
10/24/2018,2018,chla_rfu,yawgoo,3,6.421061231
10/24/2018,2018,chla_rfu,yawgoo,4,5.059993846
10/24/2018,2018,chla_rfu,yawgoo,4,5.450383015
10/24/2018,2018,chla_rfu,yawgoo,5,3.721742831
10/24/2018,2018,chla_rfu,yawgoo,5,4.445425662
10/24/2018,2018,chla_rfu,yawgoo,6,3.848324554
10/24/2018,2018,chla_rfu,yawgoo,6,3.279934954
10/24/2018,2018,chla_rfu,yawgoo,p,5.949450154
10/24/2018,2018,chla_rfu,yawgoo,p,4.496298523
10/24/2018,2018,chla_rfu,yawgoo,p,5.411464185
10/30/2018,2018,chla_rfu,mashapaug,1,15.26799013
10/30/2018,2018,chla_rfu,mashapaug,1,16.945248
10/30/2018,2018,chla_rfu,mashapaug,2,17.8691472
10/30/2018,2018,chla_rfu,mashapaug,2,15.93927173
10/30/2018,2018,chla_rfu,mashapaug,3,15.90544747
10/30/2018,2018,chla_rfu,mashapaug,3,15.75832373
10/30/2018,2018,chla_rfu,mashapaug,4,15.30063173
10/30/2018,2018,chla_rfu,mashapaug,4,15.36047467
10/30/2018,2018,chla_rfu,mashapaug,5,16.06132293
10/30/2018,2018,chla_rfu,mashapaug,5,16.01661813
10/30/2018,2018,chla_rfu,mashapaug,6,14.57967813
10/30/2018,2018,chla_rfu,mashapaug,6,14.66222827
10/30/2018,2018,chla_rfu,mashapaug,p,16.3995656
10/30/2018,2018,chla_rfu,mashapaug,p,16.7259816
10/30/2018,2018,chla_rfu,mashapaug,p,15.97546133
10/30/2018,2018,chla_rfu,warwick,1,47.740114
10/30/2018,2018,chla_rfu,warwick,1,46.4394172
10/30/2018,2018,chla_rfu,warwick,2,42.0530248
10/30/2018,2018,chla_rfu,warwick,2,42.4968796
10/30/2018,2018,chla_rfu,warwick,3,42.2932244
10/30/2018,2018,chla_rfu,warwick,3,42.9669896
10/30/2018,2018,chla_rfu,warwick,4,43.3579792
10/30/2018,2018,chla_rfu,warwick,4,43.7571292
10/30/2018,2018,chla_rfu,warwick,5,44.8747492
10/30/2018,2018,chla_rfu,warwick,5,45.141204
10/30/2018,2018,chla_rfu,warwick,6,38.7558684
10/30/2018,2018,chla_rfu,warwick,6,38.3606212
10/30/2018,2018,chla_rfu,warwick,p,43.035466
10/30/2018,2018,chla_rfu,warwick,p,42.9744404
10/30/2018,2018,chla_rfu,warwick,p,44.5359152
10/31/2018,2018,chla_rfu,yawgoo,1,6.288748123
10/31/2018,2018,chla_rfu,yawgoo,1,6.540546954
10/31/2018,2018,chla_rfu,yawgoo,2,6.443277169
10/31/2018,2018,chla_rfu,yawgoo,2,6.465493108
10/31/2018,2018,chla_rfu,yawgoo,3,6.947420677
10/31/2018,2018,chla_rfu,yawgoo,3,6.500099754
10/31/2018,2018,chla_rfu,yawgoo,4,6.271936062
10/31/2018,2018,chla_rfu,yawgoo,4,7.088740246
10/31/2018,2018,chla_rfu,yawgoo,5,5.698197169
10/31/2018,2018,chla_rfu,yawgoo,5,4.563874277
10/31/2018,2018,chla_rfu,yawgoo,6,4.6343976
10/31/2018,2018,chla_rfu,yawgoo,6,5.416485969
10/31/2018,2018,chla_rfu,yawgoo,p,5.676417908
10/31/2018,2018,chla_rfu,yawgoo,p,5.712716677
10/31/2018,2018,chla_rfu,yawgoo,p,5.764626646
11/8/2018,2018,chla_rfu,mashapaug,1,NA
11/8/2018,2018,chla_rfu,mashapaug,1,NA
11/8/2018,2018,chla_rfu,mashapaug,2,NA
11/8/2018,2018,chla_rfu,mashapaug,2,NA
11/8/2018,2018,chla_rfu,mashapaug,3,NA
11/8/2018,2018,chla_rfu,mashapaug,3,NA
11/8/2018,2018,chla_rfu,mashapaug,4,NA
11/8/2018,2018,chla_rfu,mashapaug,4,NA
11/8/2018,2018,chla_rfu,mashapaug,5,NA
11/8/2018,2018,chla_rfu,mashapaug,5,NA
11/8/2018,2018,chla_rfu,mashapaug,6,NA
11/8/2018,2018,chla_rfu,mashapaug,6,NA
11/8/2018,2018,chla_rfu,mashapaug,p,12.6936796
11/8/2018,2018,chla_rfu,mashapaug,p,14.9549974
11/8/2018,2018,chla_rfu,mashapaug,p,15.9727412
11/8/2018,2018,chla_rfu,warwick,1,NA
11/8/2018,2018,chla_rfu,warwick,1,NA
11/8/2018,2018,chla_rfu,warwick,2,NA
11/8/2018,2018,chla_rfu,warwick,2,NA
11/8/2018,2018,chla_rfu,warwick,3,NA
11/8/2018,2018,chla_rfu,warwick,3,NA
11/8/2018,2018,chla_rfu,warwick,4,NA
11/8/2018,2018,chla_rfu,warwick,4,NA
11/8/2018,2018,chla_rfu,warwick,5,NA
11/8/2018,2018,chla_rfu,warwick,5,NA
11/8/2018,2018,chla_rfu,warwick,6,NA
11/8/2018,2018,chla_rfu,warwick,6,NA
11/8/2018,2018,chla_rfu,warwick,p,29.0054322
11/8/2018,2018,chla_rfu,warwick,p,32.3004598
11/8/2018,2018,chla_rfu,warwick,p,29.6100114
12/3/2018,2018,chla_rfu,mashapaug,1,NA
12/3/2018,2018,chla_rfu,mashapaug,1,NA
12/3/2018,2018,chla_rfu,mashapaug,2,NA
12/3/2018,2018,chla_rfu,mashapaug,2,NA
12/3/2018,2018,chla_rfu,mashapaug,3,NA
12/3/2018,2018,chla_rfu,mashapaug,3,NA
12/3/2018,2018,chla_rfu,mashapaug,4,NA
12/3/2018,2018,chla_rfu,mashapaug,4,NA
12/3/2018,2018,chla_rfu,mashapaug,5,NA
12/3/2018,2018,chla_rfu,mashapaug,5,NA
12/3/2018,2018,chla_rfu,mashapaug,6,NA
12/3/2018,2018,chla_rfu,mashapaug,6,NA
12/3/2018,2018,chla_rfu,mashapaug,p,7.28027425
12/3/2018,2018,chla_rfu,mashapaug,p,7.24940665
12/3/2018,2018,chla_rfu,mashapaug,p,7.25730095
12/3/2018,2018,chla_rfu,warwick,1,NA
12/3/2018,2018,chla_rfu,warwick,1,NA
12/3/2018,2018,chla_rfu,warwick,2,NA
12/3/2018,2018,chla_rfu,warwick,2,NA
12/3/2018,2018,chla_rfu,warwick,3,NA
12/3/2018,2018,chla_rfu,warwick,3,NA
12/3/2018,2018,chla_rfu,warwick,4,NA
12/3/2018,2018,chla_rfu,warwick,4,NA
12/3/2018,2018,chla_rfu,warwick,5,NA
12/3/2018,2018,chla_rfu,warwick,5,NA
12/3/2018,2018,chla_rfu,warwick,6,NA
12/3/2018,2018,chla_rfu,warwick,6,NA
12/3/2018,2018,chla_rfu,warwick,p,22.0156948
12/3/2018,2018,chla_rfu,warwick,p,21.1155672
12/3/2018,2018,chla_rfu,warwick,p,21.36783
6/5/2019,2019,chla_rfu,mashapaug,1,13.49166028
6/5/2019,2019,chla_rfu,mashapaug,1,12.40419828
6/5/2019,2019,chla_rfu,mashapaug,2,15.0136281
6/5/2019,2019,chla_rfu,mashapaug,2,11.0377393
6/5/2019,2019,chla_rfu,mashapaug,3,11.8044621
6/5/2019,2019,chla_rfu,mashapaug,3,11.6944741
6/5/2019,2019,chla_rfu,mashapaug,4,11.2892925
6/5/2019,2019,chla_rfu,mashapaug,4,10.6552649
6/5/2019,2019,chla_rfu,mashapaug,5,9.1118849
6/5/2019,2019,chla_rfu,mashapaug,5,9.0859845
6/5/2019,2019,chla_rfu,mashapaug,6,13.0618733
6/5/2019,2019,chla_rfu,mashapaug,6,14.2515177
6/5/2019,2019,chla_rfu,mashapaug,p,13.1512829
6/5/2019,2019,chla_rfu,mashapaug,p,11.3176765
6/5/2019,2019,chla_rfu,mashapaug,p,13.0551321
6/5/2019,2019,chla_rfu,warwick,blank,-0.0038141
6/5/2019,2019,chla_rfu,warwick,blank,0.0038141
6/5/2019,2019,chla_rfu,warwick,1,14.0634737
6/5/2019,2019,chla_rfu,warwick,1,14.5069737
6/5/2019,2019,chla_rfu,warwick,2,23.6038683
6/5/2019,2019,chla_rfu,warwick,2,24.5123337
6/5/2019,2019,chla_rfu,warwick,3,21.2050655
6/5/2019,2019,chla_rfu,warwick,3,20.2634263
6/5/2019,2019,chla_rfu,warwick,4,20.5666029
6/5/2019,2019,chla_rfu,warwick,4,20.3191299
6/5/2019,2019,chla_rfu,warwick,5,18.5616281
6/5/2019,2019,chla_rfu,warwick,5,17.6162635
6/5/2019,2019,chla_rfu,warwick,6,14.9919853
6/5/2019,2019,chla_rfu,warwick,6,16.4601477
6/5/2019,2019,chla_rfu,warwick,p,17.8891047
6/5/2019,2019,chla_rfu,warwick,p,21.7262667
6/5/2019,2019,chla_rfu,warwick,p,20.6565447
6/7/2019,2019,chla_rfu,yawgoo,1,5.905402075
6/7/2019,2019,chla_rfu,yawgoo,1,6.384160325
6/7/2019,2019,chla_rfu,yawgoo,2,7.175009525
6/7/2019,2019,chla_rfu,yawgoo,2,6.774395975
6/7/2019,2019,chla_rfu,yawgoo,3,4.393865375
6/7/2019,2019,chla_rfu,yawgoo,3,3.589223325
6/7/2019,2019,chla_rfu,yawgoo,4,3.998041625
6/7/2019,2019,chla_rfu,yawgoo,4,3.466019025
6/7/2019,2019,chla_rfu,yawgoo,5,4.291017725
6/7/2019,2019,chla_rfu,yawgoo,5,3.709810975
6/7/2019,2019,chla_rfu,yawgoo,6,4.957553875
6/7/2019,2019,chla_rfu,yawgoo,6,4.717930825
6/7/2019,2019,chla_rfu,yawgoo,p,4.034719075
6/7/2019,2019,chla_rfu,yawgoo,p,3.770126975
6/7/2019,2019,chla_rfu,yawgoo,p,3.958126625
6/10/2019,2019,chla_rfu,yawgoo,1,3.66672495
6/10/2019,2019,chla_rfu,yawgoo,1,3.7344474
6/10/2019,2019,chla_rfu,yawgoo,2,3.7240695
6/10/2019,2019,chla_rfu,yawgoo,2,3.73662055
6/10/2019,2019,chla_rfu,yawgoo,3,5.1323594
6/10/2019,2019,chla_rfu,yawgoo,3,5.19733215
6/10/2019,2019,chla_rfu,yawgoo,4,4.0515499
6/10/2019,2019,chla_rfu,yawgoo,4,3.88670095
6/10/2019,2019,chla_rfu,yawgoo,5,4.06702805
6/10/2019,2019,chla_rfu,yawgoo,5,3.64313075
6/10/2019,2019,chla_rfu,yawgoo,6,3.82638495
6/10/2019,2019,chla_rfu,yawgoo,6,3.6386514
6/10/2019,2019,chla_rfu,yawgoo,p,4.2982246
6/10/2019,2019,chla_rfu,yawgoo,p,4.43566525
6/10/2019,2019,chla_rfu,yawgoo,p,4.3082477
6/12/2019,2019,chla_rfu,mashapaug,1,3.9113152
6/12/2019,2019,chla_rfu,mashapaug,1,3.8231474
6/12/2019,2019,chla_rfu,mashapaug,2,4.113019
6/12/2019,2019,chla_rfu,mashapaug,2,3.9313614
6/12/2019,2019,chla_rfu,mashapaug,3,3.5581118
6/12/2019,2019,chla_rfu,mashapaug,3,3.5119878
6/12/2019,2019,chla_rfu,mashapaug,4,4.04472
6/12/2019,2019,chla_rfu,mashapaug,4,3.9570844
6/12/2019,2019,chla_rfu,mashapaug,5,2.7844704
6/12/2019,2019,chla_rfu,mashapaug,5,2.9941572
6/12/2019,2019,chla_rfu,mashapaug,6,3.7078374
6/12/2019,2019,chla_rfu,mashapaug,6,3.5141166
6/12/2019,2019,chla_rfu,mashapaug,p,3.8119712
6/12/2019,2019,chla_rfu,mashapaug,p,3.937393
6/12/2019,2019,chla_rfu,mashapaug,p,4.0301732
6/12/2019,2019,chla_rfu,warwick,1,18.2586289
6/12/2019,2019,chla_rfu,warwick,1,18.9178473
6/12/2019,2019,chla_rfu,warwick,2,28.1885939
6/12/2019,2019,chla_rfu,warwick,2,28.3081615
6/12/2019,2019,chla_rfu,warwick,3,25.1342981
6/12/2019,2019,chla_rfu,warwick,3,26.9054597
6/12/2019,2019,chla_rfu,warwick,4,26.9803225
6/12/2019,2019,chla_rfu,warwick,4,29.1534725
6/12/2019,2019,chla_rfu,warwick,5,20.6526419
6/12/2019,2019,chla_rfu,warwick,5,19.8497295
6/12/2019,2019,chla_rfu,warwick,6,21.5907331
6/12/2019,2019,chla_rfu,warwick,6,22.4442045
6/12/2019,2019,chla_rfu,warwick,p,31.2485665
6/12/2019,2019,chla_rfu,warwick,p,30.9173607
6/12/2019,2019,chla_rfu,warwick,p,29.3191641
6/18/2019,2019,chla_rfu,mashapaug,1,9.1619117
6/18/2019,2019,chla_rfu,mashapaug,1,8.8775395
6/18/2019,2019,chla_rfu,mashapaug,2,12.2806037
6/18/2019,2019,chla_rfu,mashapaug,2,11.6712347
6/18/2019,2019,chla_rfu,mashapaug,3,12.7657927
6/18/2019,2019,chla_rfu,mashapaug,3,12.5548641
6/18/2019,2019,chla_rfu,mashapaug,4,10.0895363
6/18/2019,2019,chla_rfu,mashapaug,4,9.6549063
6/18/2019,2019,chla_rfu,mashapaug,5,7.9259659
6/18/2019,2019,chla_rfu,mashapaug,5,7.6304175
6/18/2019,2019,chla_rfu,mashapaug,6,7.5094307
6/18/2019,2019,chla_rfu,mashapaug,6,8.7084773
6/18/2019,2019,chla_rfu,mashapaug,p,9.3882741
6/18/2019,2019,chla_rfu,mashapaug,p,9.2958487
6/18/2019,2019,chla_rfu,mashapaug,p,9.8901387
6/26/2019,2019,chla_rfu,yawgoo,1,2.2877504
6/26/2019,2019,chla_rfu,yawgoo,1,2.335411867
6/26/2019,2019,chla_rfu,yawgoo,2,3.441973933
6/26/2019,2019,chla_rfu,yawgoo,2,3.751891733
6/26/2019,2019,chla_rfu,yawgoo,3,1.981321467
6/26/2019,2019,chla_rfu,yawgoo,3,2.292008
6/26/2019,2019,chla_rfu,yawgoo,4,2.240148067
6/26/2019,2019,chla_rfu,yawgoo,4,2.5192574
6/26/2019,2019,chla_rfu,yawgoo,5,1.730773533
6/26/2019,2019,chla_rfu,yawgoo,5,1.724741933
6/26/2019,2019,chla_rfu,yawgoo,6,3.104026933
6/26/2019,2019,chla_rfu,yawgoo,6,3.631259733
6/26/2019,2019,chla_rfu,yawgoo,p,1.744610733
6/26/2019,2019,chla_rfu,yawgoo,p,2.326837533
6/27/2019,2019,chla_rfu,mashapaug,1,20.3289756
6/27/2019,2019,chla_rfu,mashapaug,1,22.0110824
6/27/2019,2019,chla_rfu,mashapaug,2,17.8276356
6/27/2019,2019,chla_rfu,mashapaug,2,17.9406394
6/27/2019,2019,chla_rfu,mashapaug,3,17.3592996
6/27/2019,2019,chla_rfu,mashapaug,3,16.5404212
6/27/2019,2019,chla_rfu,mashapaug,4,20.3337654
6/27/2019,2019,chla_rfu,mashapaug,4,17.8398762
6/27/2019,2019,chla_rfu,mashapaug,5,15.2833648
6/27/2019,2019,chla_rfu,mashapaug,5,14.8925526
6/27/2019,2019,chla_rfu,mashapaug,6,15.5856544
6/27/2019,2019,chla_rfu,mashapaug,6,14.9706086
6/27/2019,2019,chla_rfu,mashapaug,p,16.7699768
6/27/2019,2019,chla_rfu,mashapaug,p,18.4872088
6/27/2019,2019,chla_rfu,mashapaug,p,16.7052258
6/27/2019,2019,chla_rfu,warwick,1,7.9683645
6/27/2019,2019,chla_rfu,warwick,1,8.2621389
6/27/2019,2019,chla_rfu,warwick,2,9.8954607
6/27/2019,2019,chla_rfu,warwick,2,9.3391343
6/27/2019,2019,chla_rfu,warwick,3,6.6662485
6/27/2019,2019,chla_rfu,warwick,3,6.1952515
6/27/2019,2019,chla_rfu,warwick,4,8.4812279
6/27/2019,2019,chla_rfu,warwick,4,8.4382971
6/27/2019,2019,chla_rfu,warwick,5,7.7519365
6/27/2019,2019,chla_rfu,warwick,5,7.5161719
6/27/2019,2019,chla_rfu,warwick,6,7.4241013
6/27/2019,2019,chla_rfu,warwick,6,7.5748913
6/27/2019,2019,chla_rfu,warwick,p,9.3116373
6/27/2019,2019,chla_rfu,warwick,p,9.4014017
7/1/2019,2019,chla_rfu,mashapaug,1,13.8519242
7/1/2019,2019,chla_rfu,mashapaug,1,14.157407
7/1/2019,2019,chla_rfu,mashapaug,2,14.059837
7/1/2019,2019,chla_rfu,mashapaug,2,13.9867482
7/1/2019,2019,chla_rfu,mashapaug,3,13.9769912
7/1/2019,2019,chla_rfu,mashapaug,3,14.192
7/1/2019,2019,chla_rfu,mashapaug,4,14.9562392
7/1/2019,2019,chla_rfu,mashapaug,4,14.6784308
7/1/2019,2019,chla_rfu,mashapaug,5,16.440545
7/1/2019,2019,chla_rfu,mashapaug,5,15.2533842
7/1/2019,2019,chla_rfu,mashapaug,6,14.3245178
7/1/2019,2019,chla_rfu,mashapaug,6,16.6979524
7/1/2019,2019,chla_rfu,mashapaug,p,13.9239486
7/1/2019,2019,chla_rfu,mashapaug,p,14.6259204
7/1/2019,2019,chla_rfu,mashapaug,p,14.2182552
7/1/2019,2019,chla_rfu,warwick,1,13.9859499
7/1/2019,2019,chla_rfu,warwick,1,14.2130219
7/1/2019,2019,chla_rfu,warwick,2,14.3297511
7/1/2019,2019,chla_rfu,warwick,2,15.4326469
7/1/2019,2019,chla_rfu,warwick,3,12.0405815
7/1/2019,2019,chla_rfu,warwick,3,12.8321403
7/1/2019,2019,chla_rfu,warwick,4,12.6187281
7/1/2019,2019,chla_rfu,warwick,4,12.7963055
7/1/2019,2019,chla_rfu,warwick,5,14.8417275
7/1/2019,2019,chla_rfu,warwick,5,13.7414927
7/1/2019,2019,chla_rfu,warwick,6,14.0698601
7/1/2019,2019,chla_rfu,warwick,6,14.1647691
7/1/2019,2019,chla_rfu,warwick,p,12.3244215
7/1/2019,2019,chla_rfu,warwick,p,11.3620265
7/1/2019,2019,chla_rfu,warwick,p,13.4856819
7/1/2019,2019,chla_rfu,yawgoo,1,3.955458233
7/1/2019,2019,chla_rfu,yawgoo,1,4.172122767
7/1/2019,2019,chla_rfu,yawgoo,2,3.419178033
7/1/2019,2019,chla_rfu,yawgoo,2,2.9106905
7/1/2019,2019,chla_rfu,yawgoo,3,2.367550833
7/1/2019,2019,chla_rfu,yawgoo,3,2.2818075
7/1/2019,2019,chla_rfu,yawgoo,4,8.9013111
7/1/2019,2019,chla_rfu,yawgoo,4,2.797982367
7/1/2019,2019,chla_rfu,yawgoo,5,2.0813455
7/1/2019,2019,chla_rfu,yawgoo,5,NA
7/1/2019,2019,chla_rfu,yawgoo,6,2.4066971
7/1/2019,2019,chla_rfu,yawgoo,6,16.61176557
7/1/2019,2019,chla_rfu,yawgoo,p,2.7256623
7/1/2019,2019,chla_rfu,yawgoo,p,2.541107167
7/1/2019,2019,chla_rfu,yawgoo,p,2.6687169
7/8/2019,2019,chla_rfu,yawgoo,1,2.1699568
7/8/2019,2019,chla_rfu,yawgoo,1,1.723677533
7/8/2019,2019,chla_rfu,yawgoo,2,1.727935133
7/8/2019,2019,chla_rfu,yawgoo,2,1.8541848
7/8/2019,2019,chla_rfu,yawgoo,3,2.003969533
7/8/2019,2019,chla_rfu,yawgoo,3,2.2416264
7/8/2019,2019,chla_rfu,yawgoo,4,2.1653444
7/8/2019,2019,chla_rfu,yawgoo,4,2.141691067
7/8/2019,2019,chla_rfu,yawgoo,5,2.311758533
7/8/2019,2019,chla_rfu,yawgoo,5,2.064995133
7/8/2019,2019,chla_rfu,yawgoo,6,2.141158867
7/8/2019,2019,chla_rfu,yawgoo,6,1.630719933
7/8/2019,2019,chla_rfu,yawgoo,p,1.566205467
7/8/2019,2019,chla_rfu,yawgoo,p,1.4749036
7/8/2019,2019,chla_rfu,yawgoo,p,1.501277067
7/10/2019,2019,chla_rfu,mashapaug,1,5.2804884
7/10/2019,2019,chla_rfu,mashapaug,1,5.6867344
7/10/2019,2019,chla_rfu,mashapaug,2,5.4082164
7/10/2019,2019,chla_rfu,mashapaug,2,6.16465
7/10/2019,2019,chla_rfu,mashapaug,3,4.8925146
7/10/2019,2019,chla_rfu,mashapaug,3,5.1806122
7/10/2019,2019,chla_rfu,mashapaug,4,5.8194296
7/10/2019,2019,chla_rfu,mashapaug,4,5.6473516
7/10/2019,2019,chla_rfu,mashapaug,5,5.5370088
7/10/2019,2019,chla_rfu,mashapaug,5,6.7392486
7/10/2019,2019,chla_rfu,mashapaug,6,5.3251932
7/10/2019,2019,chla_rfu,mashapaug,6,5.8451526
7/10/2019,2019,chla_rfu,mashapaug,p,4.072217
7/10/2019,2019,chla_rfu,mashapaug,p,4.06246
7/10/2019,2019,chla_rfu,mashapaug,p,3.7798618
7/10/2019,2019,chla_rfu,warwick,1,7.6376909
7/10/2019,2019,chla_rfu,warwick,1,10.2415681
7/10/2019,2019,chla_rfu,warwick,2,14.0883097
7/10/2019,2019,chla_rfu,warwick,2,12.8488159
