Date,year,variable,waterbody,site,concentration
10/4/2017,2017,phyco_rfu,warwick,2,1.67500515
10/4/2017,2017,phyco_rfu,warwick,2,-0.02744385
10/4/2017,2017,phyco_rfu,warwick,3,4.90872795
10/4/2017,2017,phyco_rfu,warwick,3,4.14588195
10/4/2017,2017,phyco_rfu,warwick,4,3.45559935
10/4/2017,2017,phyco_rfu,warwick,4,4.83802515
10/4/2017,2017,phyco_rfu,warwick,5,1.32707295
10/4/2017,2017,phyco_rfu,warwick,5,2.46110865
10/4/2017,2017,phyco_rfu,warwick,6,-1.29358215
10/4/2017,2017,phyco_rfu,warwick,6,-0.58655415
10/4/2017,2017,phyco_rfu,warwick,p,-0.94099845
10/4/2017,2017,phyco_rfu,warwick,p,1.52708745
10/4/2017,2017,phyco_rfu,warwick,p,-0.51026955
10/4/2017,2017,phyco_rfu,yawgoo,1,2.0327055
10/4/2017,2017,phyco_rfu,yawgoo,1,2.2876077
10/4/2017,2017,phyco_rfu,yawgoo,2,2.4048255
10/4/2017,2017,phyco_rfu,yawgoo,2,1.497783
10/4/2017,2017,phyco_rfu,yawgoo,3,1.93362855
10/4/2017,2017,phyco_rfu,yawgoo,3,1.23683385
10/4/2017,2017,phyco_rfu,yawgoo,4,0.47212725
10/4/2017,2017,phyco_rfu,yawgoo,4,0.9200667
10/4/2017,2017,phyco_rfu,yawgoo,5,-0.4223562
10/4/2017,2017,phyco_rfu,yawgoo,5,-0.08605275
10/4/2017,2017,phyco_rfu,yawgoo,6,0.1609419
10/4/2017,2017,phyco_rfu,yawgoo,6,-0.3916563
10/4/2017,2017,phyco_rfu,yawgoo,p,-0.4177047
10/4/2017,2017,phyco_rfu,yawgoo,p,0.2158296
10/4/2017,2017,phyco_rfu,yawgoo,p,-0.52236345
10/10/2017,2017,phyco_rfu,warwick,1,3.8867934
10/10/2017,2017,phyco_rfu,warwick,1,2.8634634
10/10/2017,2017,phyco_rfu,warwick,2,4.3063587
10/10/2017,2017,phyco_rfu,warwick,2,3.4839735
10/10/2017,2017,phyco_rfu,warwick,3,1.7257065
10/10/2017,2017,phyco_rfu,warwick,3,1.7833851
10/10/2017,2017,phyco_rfu,warwick,4,0.8400609
10/10/2017,2017,phyco_rfu,warwick,4,2.4318042
10/10/2017,2017,phyco_rfu,warwick,5,0.6874917
10/10/2017,2017,phyco_rfu,warwick,5,1.5415071
10/10/2017,2017,phyco_rfu,warwick,6,0.0539574
10/10/2017,2017,phyco_rfu,warwick,6,0.0269787
10/10/2017,2017,phyco_rfu,warwick,p,0.1795479
10/10/2017,2017,phyco_rfu,warwick,p,0.4577076
10/10/2017,2017,phyco_rfu,warwick,p,1.1358963
10/10/2017,2017,phyco_rfu,yawgoo,1,-1.828272075
10/10/2017,2017,phyco_rfu,yawgoo,1,1.533366975
10/10/2017,2017,phyco_rfu,yawgoo,2,1.270092075
10/10/2017,2017,phyco_rfu,yawgoo,2,1.431964275
10/10/2017,2017,phyco_rfu,yawgoo,3,1.186830225
10/10/2017,2017,phyco_rfu,yawgoo,3,0.857038875
10/10/2017,2017,phyco_rfu,yawgoo,4,1.088218425
10/10/2017,2017,phyco_rfu,yawgoo,4,1.454291475
10/10/2017,2017,phyco_rfu,yawgoo,5,1.087288125
10/10/2017,2017,phyco_rfu,yawgoo,5,0.674234925
10/10/2017,2017,phyco_rfu,yawgoo,6,1.608256125
10/10/2017,2017,phyco_rfu,yawgoo,6,1.345446375
10/10/2017,2017,phyco_rfu,yawgoo,p,1.597557675
10/10/2017,2017,phyco_rfu,yawgoo,p,1.311025275
10/10/2017,2017,phyco_rfu,yawgoo,p,1.028679225
10/12/2017,2017,phyco_rfu,warwick,1,1.09077675
10/12/2017,2017,phyco_rfu,warwick,1,0.84424725
10/12/2017,2017,phyco_rfu,warwick,2,0.04698015
10/12/2017,2017,phyco_rfu,warwick,2,-0.47863935
10/12/2017,2017,phyco_rfu,warwick,3,0.79028985
10/12/2017,2017,phyco_rfu,warwick,3,0.68330535
10/12/2017,2017,phyco_rfu,warwick,4,2.39970885
10/12/2017,2017,phyco_rfu,warwick,4,0.83215335
10/12/2017,2017,phyco_rfu,warwick,5,1.70663535
10/12/2017,2017,phyco_rfu,warwick,5,1.33358505
10/12/2017,2017,phyco_rfu,warwick,6,0.85168965
10/12/2017,2017,phyco_rfu,warwick,6,2.12340975
10/12/2017,2017,phyco_rfu,warwick,p,4.65196515
10/12/2017,2017,phyco_rfu,warwick,p,2.37459075
10/12/2017,2017,phyco_rfu,warwick,p,2.55134775
10/12/2017,2017,phyco_rfu,yawgoo,1,-0.318395175
10/12/2017,2017,phyco_rfu,yawgoo,1,-0.533759625
10/12/2017,2017,phyco_rfu,yawgoo,2,-0.227638714
10/12/2017,2017,phyco_rfu,yawgoo,2,0.509007
10/12/2017,2017,phyco_rfu,yawgoo,3,-0.335140575
10/12/2017,2017,phyco_rfu,yawgoo,3,-0.292346775
10/12/2017,2017,phyco_rfu,yawgoo,4,-0.761217975
10/12/2017,2017,phyco_rfu,yawgoo,4,-0.743077125
10/12/2017,2017,phyco_rfu,yawgoo,5,-0.549574725
10/12/2017,2017,phyco_rfu,yawgoo,5,0.310487625
10/12/2017,2017,phyco_rfu,yawgoo,6,-0.794243625
10/12/2017,2017,phyco_rfu,yawgoo,6,0.110007975
10/12/2017,2017,phyco_rfu,yawgoo,p,-0.114659475
10/12/2017,2017,phyco_rfu,yawgoo,p,-0.514223325
10/12/2017,2017,phyco_rfu,yawgoo,p,-0.703074225
10/16/2017,2017,phyco_rfu,warwick,1,2.8913724
10/16/2017,2017,phyco_rfu,warwick,1,2.0996871
10/16/2017,2017,phyco_rfu,warwick,2,1.6177917
10/16/2017,2017,phyco_rfu,warwick,2,2.3713347
10/16/2017,2017,phyco_rfu,warwick,3,0.1721055
10/16/2017,2017,phyco_rfu,warwick,3,0.0948906
10/16/2017,2017,phyco_rfu,warwick,4,-0.7284249
10/16/2017,2017,phyco_rfu,warwick,4,-1.4903406
10/16/2017,2017,phyco_rfu,warwick,5,-1.3842864
10/16/2017,2017,phyco_rfu,warwick,5,1.1889234
10/16/2017,2017,phyco_rfu,warwick,6,2.335053
10/16/2017,2017,phyco_rfu,warwick,6,1.0270512
10/16/2017,2017,phyco_rfu,warwick,p,1.6950066
10/16/2017,2017,phyco_rfu,warwick,p,1.9713057
10/16/2017,2017,phyco_rfu,warwick,p,0.8251761
10/16/2017,2017,phyco_rfu,yawgoo,1,0.2037357
10/16/2017,2017,phyco_rfu,yawgoo,1,0.51026955
10/16/2017,2017,phyco_rfu,yawgoo,2,1.35777285
10/16/2017,2017,phyco_rfu,yawgoo,2,-0.0595392
10/16/2017,2017,phyco_rfu,yawgoo,3,0.13070715
10/16/2017,2017,phyco_rfu,yawgoo,3,0.2437386
10/16/2017,2017,phyco_rfu,yawgoo,4,-0.0567483
10/16/2017,2017,phyco_rfu,yawgoo,4,-0.0725634
10/16/2017,2017,phyco_rfu,yawgoo,5,1.2847443
10/16/2017,2017,phyco_rfu,yawgoo,5,0.6921432
10/16/2017,2017,phyco_rfu,yawgoo,6,0.0548877
10/16/2017,2017,phyco_rfu,yawgoo,6,0.1748964
10/16/2017,2017,phyco_rfu,yawgoo,p,0.2390871
10/16/2017,2017,phyco_rfu,yawgoo,p,0.19582815
10/16/2017,2017,phyco_rfu,yawgoo,p,-0.33258225
11/1/2017,2017,phyco_rfu,warwick,1,3.5230461
11/1/2017,2017,phyco_rfu,warwick,1,2.2773744
11/1/2017,2017,phyco_rfu,warwick,2,1.4568498
11/1/2017,2017,phyco_rfu,warwick,2,4.2914739
11/1/2017,2017,phyco_rfu,warwick,3,5.4655125
11/1/2017,2017,phyco_rfu,warwick,3,4.6301031
11/1/2017,2017,phyco_rfu,warwick,4,1.9415361
11/1/2017,2017,phyco_rfu,warwick,4,0.493059
11/1/2017,2017,phyco_rfu,warwick,5,3.6030519
11/1/2017,2017,phyco_rfu,warwick,5,3.4002465
11/1/2017,2017,phyco_rfu,warwick,6,1.981539
11/1/2017,2017,phyco_rfu,warwick,6,3.525837
11/1/2017,2017,phyco_rfu,warwick,p,0.3842139
11/1/2017,2017,phyco_rfu,warwick,p,-0.074424
11/1/2017,2017,phyco_rfu,warwick,p,-1.2019476
11/1/2017,2017,phyco_rfu,yawgoo,1,0.065818725
11/1/2017,2017,phyco_rfu,yawgoo,1,-0.196525875
11/1/2017,2017,phyco_rfu,yawgoo,2,0.110007975
11/1/2017,2017,phyco_rfu,yawgoo,2,-0.046282425
11/1/2017,2017,phyco_rfu,yawgoo,3,0.460265925
11/1/2017,2017,phyco_rfu,yawgoo,3,-0.904019025
11/1/2017,2017,phyco_rfu,yawgoo,4,-0.417006975
11/1/2017,2017,phyco_rfu,yawgoo,4,-1.303117725
11/1/2017,2017,phyco_rfu,yawgoo,5,-1.020771675
11/1/2017,2017,phyco_rfu,yawgoo,5,-1.440336975
11/1/2017,2017,phyco_rfu,yawgoo,6,-1.161246975
11/1/2017,2017,phyco_rfu,yawgoo,6,-1.152409125
11/1/2017,2017,phyco_rfu,yawgoo,p,-1.172875725
11/1/2017,2017,phyco_rfu,yawgoo,p,-1.568253225
11/1/2017,2017,phyco_rfu,yawgoo,p,-1.277999625
6/11/2018,2018,phyco_rfu,mashapaug,1,1.74849885
6/11/2018,2018,phyco_rfu,mashapaug,1,1.14938565
6/11/2018,2018,phyco_rfu,mashapaug,2,-0.08419215
6/11/2018,2018,phyco_rfu,mashapaug,2,2.01549495
6/11/2018,2018,phyco_rfu,mashapaug,3,2.39226645
6/11/2018,2018,phyco_rfu,mashapaug,3,-0.36793365
6/11/2018,2018,phyco_rfu,mashapaug,4,0.68237505
6/11/2018,2018,phyco_rfu,mashapaug,4,1.37079705
6/11/2018,2018,phyco_rfu,mashapaug,5,0.98565285
6/11/2018,2018,phyco_rfu,mashapaug,5,-0.35770035
6/11/2018,2018,phyco_rfu,mashapaug,6,-0.58469355
6/11/2018,2018,phyco_rfu,mashapaug,6,0.45910305
6/11/2018,2018,phyco_rfu,mashapaug,p,-0.12419505
6/11/2018,2018,phyco_rfu,mashapaug,p,-2.00991315
6/11/2018,2018,phyco_rfu,mashapaug,p,-1.06751925
6/12/2018,2018,phyco_rfu,warwick,1,-0.14559195
6/12/2018,2018,phyco_rfu,warwick,1,0.46282425
6/12/2018,2018,phyco_rfu,warwick,2,-0.80145345
6/12/2018,2018,phyco_rfu,warwick,2,1.64895675
6/12/2018,2018,phyco_rfu,warwick,3,-0.32886105
6/12/2018,2018,phyco_rfu,warwick,3,-0.99495585
6/12/2018,2018,phyco_rfu,warwick,4,1.20613395
6/12/2018,2018,phyco_rfu,warwick,4,-0.15117375
6/12/2018,2018,phyco_rfu,warwick,5,0.36607305
6/12/2018,2018,phyco_rfu,warwick,5,1.54290255
6/12/2018,2018,phyco_rfu,warwick,6,-0.38374875
6/12/2018,2018,phyco_rfu,warwick,6,0.86936535
6/12/2018,2018,phyco_rfu,warwick,p,-2.42017545
6/12/2018,2018,phyco_rfu,warwick,p,-0.88425015
6/12/2018,2018,phyco_rfu,warwick,p,-1.61174475
6/13/2018,2018,phyco_rfu,yawgoo,1,-0.967744575
6/13/2018,2018,phyco_rfu,yawgoo,1,-0.638883525
6/13/2018,2018,phyco_rfu,yawgoo,2,-0.966814275
6/13/2018,2018,phyco_rfu,yawgoo,2,-1.841761425
6/13/2018,2018,phyco_rfu,yawgoo,3,-0.807267825
6/13/2018,2018,phyco_rfu,yawgoo,3,-1.220321025
6/13/2018,2018,phyco_rfu,yawgoo,4,-0.723075675
6/13/2018,2018,phyco_rfu,yawgoo,4,-1.298001075
6/13/2018,2018,phyco_rfu,yawgoo,5,-1.012864125
6/13/2018,2018,phyco_rfu,yawgoo,5,-1.627792425
6/13/2018,2018,phyco_rfu,yawgoo,6,-1.017050475
6/13/2018,2018,phyco_rfu,yawgoo,6,-0.552830775
6/13/2018,2018,phyco_rfu,yawgoo,p,-1.593371325
6/13/2018,2018,phyco_rfu,yawgoo,p,-1.068682125
6/13/2018,2018,phyco_rfu,yawgoo,p,-1.999912425
6/18/2018,2018,phyco_rfu,mashapaug,1,1.06844955
6/18/2018,2018,phyco_rfu,mashapaug,1,0.18559485
6/18/2018,2018,phyco_rfu,mashapaug,2,1.44708165
6/18/2018,2018,phyco_rfu,mashapaug,2,0.93820755
6/18/2018,2018,phyco_rfu,mashapaug,3,4.10866995
6/18/2018,2018,phyco_rfu,mashapaug,3,1.20148245
6/18/2018,2018,phyco_rfu,mashapaug,4,4.16634855
6/18/2018,2018,phyco_rfu,mashapaug,4,4.41473865
6/18/2018,2018,phyco_rfu,mashapaug,5,3.73003785
6/18/2018,2018,phyco_rfu,mashapaug,5,2.61646875
6/18/2018,2018,phyco_rfu,mashapaug,6,0.53445735
6/18/2018,2018,phyco_rfu,mashapaug,6,0.52143315
6/18/2018,2018,phyco_rfu,mashapaug,p,1.29079125
6/18/2018,2018,phyco_rfu,mashapaug,p,2.97184335
6/18/2018,2018,phyco_rfu,mashapaug,p,0.27304305
6/18/2018,2018,phyco_rfu,warwick,1,0.6167889
6/18/2018,2018,phyco_rfu,warwick,1,0.362817
6/18/2018,2018,phyco_rfu,warwick,2,0.1739661
6/18/2018,2018,phyco_rfu,warwick,2,1.6131402
6/18/2018,2018,phyco_rfu,warwick,3,-2.2094625
6/18/2018,2018,phyco_rfu,warwick,3,-0.2381568
6/18/2018,2018,phyco_rfu,warwick,4,-1.5517404
6/18/2018,2018,phyco_rfu,warwick,4,-3.2969832
6/18/2018,2018,phyco_rfu,warwick,5,-1.2791625
6/18/2018,2018,phyco_rfu,warwick,5,-1.8373425
6/18/2018,2018,phyco_rfu,warwick,6,-0.5712042
6/18/2018,2018,phyco_rfu,warwick,6,-1.4363832
6/18/2018,2018,phyco_rfu,warwick,p,-1.7219853
6/18/2018,2018,phyco_rfu,warwick,p,-2.1248052
6/18/2018,2018,phyco_rfu,warwick,p,-2.0122389
6/20/2018,2018,phyco_rfu,yawgoo,1,0.334675425
6/20/2018,2018,phyco_rfu,yawgoo,1,0.170942625
6/20/2018,2018,phyco_rfu,yawgoo,2,0.077912625
6/20/2018,2018,phyco_rfu,yawgoo,2,0.537945975
6/20/2018,2018,phyco_rfu,yawgoo,3,-0.103495875
6/20/2018,2018,phyco_rfu,yawgoo,3,-0.284439225
6/20/2018,2018,phyco_rfu,yawgoo,4,0.358863225
6/20/2018,2018,phyco_rfu,yawgoo,4,-0.397005525
6/20/2018,2018,phyco_rfu,yawgoo,5,0.111868575
6/20/2018,2018,phyco_rfu,yawgoo,5,-0.172338075
6/20/2018,2018,phyco_rfu,yawgoo,6,0.446776575
6/20/2018,2018,phyco_rfu,yawgoo,6,0.114659475
6/20/2018,2018,phyco_rfu,yawgoo,p,0.403517625
6/20/2018,2018,phyco_rfu,yawgoo,p,-0.253274175
6/20/2018,2018,phyco_rfu,yawgoo,p,0.348164775
6/25/2018,2018,phyco_rfu,mashapaug,1,2.6932185
6/25/2018,2018,phyco_rfu,mashapaug,1,2.4355254
6/25/2018,2018,phyco_rfu,mashapaug,2,3.0383598
6/25/2018,2018,phyco_rfu,mashapaug,2,2.8699755
6/25/2018,2018,phyco_rfu,mashapaug,3,2.2690017
6/25/2018,2018,phyco_rfu,mashapaug,3,1.804782
6/25/2018,2018,phyco_rfu,mashapaug,4,5.0254806
6/25/2018,2018,phyco_rfu,mashapaug,4,2.5694886
6/25/2018,2018,phyco_rfu,mashapaug,5,0.0306999
6/25/2018,2018,phyco_rfu,mashapaug,5,2.1061992
6/25/2018,2018,phyco_rfu,mashapaug,6,1.4168469
6/25/2018,2018,phyco_rfu,mashapaug,6,0.9972816
6/25/2018,2018,phyco_rfu,mashapaug,p,0.0381423
6/25/2018,2018,phyco_rfu,mashapaug,p,2.8550907
6/25/2018,2018,phyco_rfu,mashapaug,p,0.2986263
6/25/2018,2018,phyco_rfu,warwick,1,0.38840025
6/25/2018,2018,phyco_rfu,warwick,1,0.58004205
6/25/2018,2018,phyco_rfu,warwick,2,1.17822495
6/25/2018,2018,phyco_rfu,warwick,2,-1.42196355
6/25/2018,2018,phyco_rfu,warwick,3,0.73540215
6/25/2018,2018,phyco_rfu,warwick,3,-0.35397915
6/25/2018,2018,phyco_rfu,warwick,4,1.52336625
6/25/2018,2018,phyco_rfu,warwick,4,-0.37072455
6/25/2018,2018,phyco_rfu,warwick,5,0.10744965
6/25/2018,2018,phyco_rfu,warwick,5,0.10558905
6/25/2018,2018,phyco_rfu,warwick,6,-0.23397045
6/25/2018,2018,phyco_rfu,warwick,6,-0.70656285
6/25/2018,2018,phyco_rfu,warwick,p,-0.54841185
6/25/2018,2018,phyco_rfu,warwick,p,0.08977395
6/25/2018,2018,phyco_rfu,warwick,p,-0.45073035
6/29/2018,2018,phyco_rfu,yawgoo,1,0.555621675
6/29/2018,2018,phyco_rfu,yawgoo,1,1.556159325
6/29/2018,2018,phyco_rfu,yawgoo,2,0.529573275
6/29/2018,2018,phyco_rfu,yawgoo,2,0.930532575
6/29/2018,2018,phyco_rfu,yawgoo,3,0.770520975
6/29/2018,2018,phyco_rfu,yawgoo,3,0.229086375
6/29/2018,2018,phyco_rfu,yawgoo,4,0.577018575
6/29/2018,2018,phyco_rfu,yawgoo,4,1.725473925
6/29/2018,2018,phyco_rfu,yawgoo,5,0.127218525
6/29/2018,2018,phyco_rfu,yawgoo,5,0.810058725
6/29/2018,2018,phyco_rfu,yawgoo,6,0.123032175
6/29/2018,2018,phyco_rfu,yawgoo,6,0.269554425
6/29/2018,2018,phyco_rfu,yawgoo,p,0.123032175
6/29/2018,2018,phyco_rfu,yawgoo,p,-0.120706425
6/29/2018,2018,phyco_rfu,yawgoo,p,0.862620675
6/29/2018,2018,phyco_rfu,yawgoo,p5,0.0145747
6/29/2018,2018,phyco_rfu,yawgoo,p5,0.5107347
7/2/2018,2018,phyco_rfu,mashapaug,1,5.87158845
7/2/2018,2018,phyco_rfu,mashapaug,1,4.69848015
7/2/2018,2018,phyco_rfu,mashapaug,2,4.15704555
7/2/2018,2018,phyco_rfu,mashapaug,2,4.60824105
7/2/2018,2018,phyco_rfu,mashapaug,3,4.48265055
7/2/2018,2018,phyco_rfu,mashapaug,3,3.40443285
7/2/2018,2018,phyco_rfu,mashapaug,4,3.10301565
7/2/2018,2018,phyco_rfu,mashapaug,4,3.45839025
7/2/2018,2018,phyco_rfu,mashapaug,5,3.66863805
7/2/2018,2018,phyco_rfu,mashapaug,5,2.75880465
7/2/2018,2018,phyco_rfu,mashapaug,6,6.04648485
7/2/2018,2018,phyco_rfu,mashapaug,6,3.97749765
7/2/2018,2018,phyco_rfu,mashapaug,p,2.97463425
7/2/2018,2018,phyco_rfu,mashapaug,p,2.00433135
7/2/2018,2018,phyco_rfu,mashapaug,p,2.22109125
7/2/2018,2018,phyco_rfu,warwick,1,-0.56794815
7/2/2018,2018,phyco_rfu,warwick,1,-0.57259965
7/2/2018,2018,phyco_rfu,warwick,2,-1.18101585
7/2/2018,2018,phyco_rfu,warwick,2,-1.15868865
7/2/2018,2018,phyco_rfu,warwick,3,0.07395885
7/2/2018,2018,phyco_rfu,warwick,3,-1.12519785
7/2/2018,2018,phyco_rfu,warwick,4,-0.64237215
7/2/2018,2018,phyco_rfu,warwick,4,-0.46561515
7/2/2018,2018,phyco_rfu,warwick,5,-1.87222875
7/2/2018,2018,phyco_rfu,warwick,5,-2.59135065
7/2/2018,2018,phyco_rfu,warwick,6,0.56422695
7/2/2018,2018,phyco_rfu,warwick,6,-0.37630635
7/2/2018,2018,phyco_rfu,warwick,p,0.39398205
7/2/2018,2018,phyco_rfu,warwick,p,-0.37351545
7/2/2018,2018,phyco_rfu,warwick,p,-0.54469065
7/5/2018,2018,phyco_rfu,yawgoo,1,1.605465225
7/5/2018,2018,phyco_rfu,yawgoo,1,1.081241175
7/5/2018,2018,phyco_rfu,yawgoo,2,0.403517625
7/5/2018,2018,phyco_rfu,yawgoo,2,0.628185075
7/5/2018,2018,phyco_rfu,yawgoo,3,0.509106675
7/5/2018,2018,phyco_rfu,yawgoo,3,1.347306975
7/5/2018,2018,phyco_rfu,yawgoo,4,0.922159875
7/5/2018,2018,phyco_rfu,yawgoo,4,0.764474025
7/5/2018,2018,phyco_rfu,yawgoo,5,0.904484175
7/5/2018,2018,phyco_rfu,yawgoo,5,0.845410125
7/5/2018,2018,phyco_rfu,yawgoo,6,0.152801775
7/5/2018,2018,phyco_rfu,yawgoo,6,0.783080025
7/5/2018,2018,phyco_rfu,yawgoo,p,-0.466778025
7/5/2018,2018,phyco_rfu,yawgoo,p,0.941231025
7/5/2018,2018,phyco_rfu,yawgoo,p,0.429566025
7/5/2018,2018,phyco_rfu,yawgoo,p5,-0.3401797
7/5/2018,2018,phyco_rfu,yawgoo,p5,-0.1640429
7/9/2018,2018,phyco_rfu,mashapaug,1,10.1691093
7/9/2018,2018,phyco_rfu,mashapaug,1,10.0416582
7/9/2018,2018,phyco_rfu,mashapaug,2,9.4434753
7/9/2018,2018,phyco_rfu,mashapaug,2,9.4174269
7/9/2018,2018,phyco_rfu,mashapaug,3,12.2492601
7/9/2018,2018,phyco_rfu,mashapaug,3,11.3515206
7/9/2018,2018,phyco_rfu,mashapaug,4,10.5663474
7/9/2018,2018,phyco_rfu,mashapaug,4,7.9866255
7/9/2018,2018,phyco_rfu,mashapaug,5,8.5755054
7/9/2018,2018,phyco_rfu,mashapaug,5,8.1373341
7/9/2018,2018,phyco_rfu,mashapaug,6,8.391306
7/9/2018,2018,phyco_rfu,mashapaug,6,7.6368327
7/9/2018,2018,phyco_rfu,mashapaug,p,7.6163661
7/9/2018,2018,phyco_rfu,mashapaug,p,7.5317088
7/9/2018,2018,phyco_rfu,mashapaug,p,8.0517465
7/9/2018,2018,phyco_rfu,warwick,1,-0.1962933
7/9/2018,2018,phyco_rfu,warwick,1,0.9098334
7/9/2018,2018,phyco_rfu,warwick,2,-0.6102768
7/9/2018,2018,phyco_rfu,warwick,2,0.3107202
7/9/2018,2018,phyco_rfu,warwick,3,-0.2949051
7/9/2018,2018,phyco_rfu,warwick,3,0.6446979
7/9/2018,2018,phyco_rfu,warwick,4,0.4735227
7/9/2018,2018,phyco_rfu,warwick,4,-0.5963223
7/9/2018,2018,phyco_rfu,warwick,5,1.5656949
7/9/2018,2018,phyco_rfu,warwick,5,0.4539864
7/9/2018,2018,phyco_rfu,warwick,6,0.2158296
7/9/2018,2018,phyco_rfu,warwick,6,-0.3321171
7/9/2018,2018,phyco_rfu,warwick,p,-0.1460571
7/9/2018,2018,phyco_rfu,warwick,p,-0.2483901
7/9/2018,2018,phyco_rfu,warwick,p,-0.781452
7/9/2018,2018,phyco_rfu,warwick,p5,3.7807392
7/9/2018,2018,phyco_rfu,warwick,p5,2.4076164
7/12/2018,2018,phyco_rfu,yawgoo,1,-0.0226373
7/12/2018,2018,phyco_rfu,yawgoo,1,-0.0313201
7/12/2018,2018,phyco_rfu,yawgoo,2,1.477083825
7/12/2018,2018,phyco_rfu,yawgoo,2,0.638883525
7/12/2018,2018,phyco_rfu,yawgoo,3,-0.321651225
7/12/2018,2018,phyco_rfu,yawgoo,3,-0.232807575
7/12/2018,2018,phyco_rfu,yawgoo,4,1.097986575
7/12/2018,2018,phyco_rfu,yawgoo,4,0.303510375
7/12/2018,2018,phyco_rfu,yawgoo,5,-0.054189975
7/12/2018,2018,phyco_rfu,yawgoo,5,0.314673975
7/12/2018,2018,phyco_rfu,yawgoo,6,1.231949775
7/12/2018,2018,phyco_rfu,yawgoo,6,0.728657475
7/12/2018,2018,phyco_rfu,yawgoo,p,0.013256775
7/12/2018,2018,phyco_rfu,yawgoo,p,2.071080375
7/12/2018,2018,phyco_rfu,yawgoo,p,0.422123625
7/12/2018,2018,phyco_rfu,yawgoo,p5,-0.2787799
7/12/2018,2018,phyco_rfu,yawgoo,p5,0.8115317
7/16/2018,2018,phyco_rfu,mashapaug,1,36.3579846
7/16/2018,2018,phyco_rfu,mashapaug,1,20.494509
7/16/2018,2018,phyco_rfu,mashapaug,2,23.9291766
7/16/2018,2018,phyco_rfu,mashapaug,2,40.65411
7/16/2018,2018,phyco_rfu,mashapaug,3,25.1757786
7/16/2018,2018,phyco_rfu,mashapaug,3,37.2640968
7/16/2018,2018,phyco_rfu,mashapaug,4,24.6362046
7/16/2018,2018,phyco_rfu,mashapaug,4,35.2713942
7/16/2018,2018,phyco_rfu,mashapaug,5,41.9453664
7/16/2018,2018,phyco_rfu,mashapaug,5,40.2112872
7/16/2018,2018,phyco_rfu,mashapaug,6,29.3677104
7/16/2018,2018,phyco_rfu,mashapaug,6,25.3916082
7/16/2018,2018,phyco_rfu,mashapaug,p,22.3327818
7/16/2018,2018,phyco_rfu,mashapaug,p,21.908565
7/16/2018,2018,phyco_rfu,mashapaug,p,22.7718834
7/16/2018,2018,phyco_rfu,warwick,1,-0.1041936
7/16/2018,2018,phyco_rfu,warwick,1,-1.0437966
7/16/2018,2018,phyco_rfu,warwick,2,6.4277528
7/16/2018,2018,phyco_rfu,warwick,2,5.4900104
7/16/2018,2018,phyco_rfu,warwick,3,7.7531202
7/16/2018,2018,phyco_rfu,warwick,3,4.2347256
7/16/2018,2018,phyco_rfu,warwick,4,2.8802088
7/16/2018,2018,phyco_rfu,warwick,4,0.232575
7/16/2018,2018,phyco_rfu,warwick,5,-0.3404898
7/16/2018,2018,phyco_rfu,warwick,5,-1.2112506
7/16/2018,2018,phyco_rfu,warwick,6,-1.8085032
7/16/2018,2018,phyco_rfu,warwick,6,-1.3321896
7/16/2018,2018,phyco_rfu,warwick,p,-2.0354964
7/16/2018,2018,phyco_rfu,warwick,p,-1.8829272
7/16/2018,2018,phyco_rfu,warwick,p,-1.6987278
7/16/2018,2018,phyco_rfu,warwick,p5,NA
7/16/2018,2018,phyco_rfu,warwick,p5,NA
7/16/2018,2018,phyco_rfu,yawgoo,1,-1.120778925
7/16/2018,2018,phyco_rfu,yawgoo,1,-1.334282775
7/16/2018,2018,phyco_rfu,yawgoo,2,-0.861225225
7/16/2018,2018,phyco_rfu,yawgoo,2,0.092332275
7/16/2018,2018,phyco_rfu,yawgoo,3,-0.154662375
7/16/2018,2018,phyco_rfu,yawgoo,3,-0.976582425
7/16/2018,2018,phyco_rfu,yawgoo,4,-1.354749375
7/16/2018,2018,phyco_rfu,yawgoo,4,-0.221178825
7/16/2018,2018,phyco_rfu,yawgoo,5,-1.485921675
7/16/2018,2018,phyco_rfu,yawgoo,5,-1.551972975
7/16/2018,2018,phyco_rfu,yawgoo,6,-0.246762075
7/16/2018,2018,phyco_rfu,yawgoo,6,-0.413750925
7/16/2018,2018,phyco_rfu,yawgoo,p,-0.698887875
7/16/2018,2018,phyco_rfu,yawgoo,p,-0.811919325
7/16/2018,2018,phyco_rfu,yawgoo,p,-0.355142025
7/16/2018,2018,phyco_rfu,yawgoo,p5,-1.0924823
7/16/2018,2018,phyco_rfu,yawgoo,p5,-0.4729025
7/18/2018,2018,phyco_rfu,mashapaug,1,20.1084345
7/18/2018,2018,phyco_rfu,mashapaug,1,27.53455425
7/18/2018,2018,phyco_rfu,mashapaug,2,NA
7/18/2018,2018,phyco_rfu,mashapaug,2,NA
7/18/2018,2018,phyco_rfu,mashapaug,3,43.89853125
7/18/2018,2018,phyco_rfu,mashapaug,3,30.51616575
7/18/2018,2018,phyco_rfu,mashapaug,4,27.84620475
7/18/2018,2018,phyco_rfu,mashapaug,4,29.75331975
7/18/2018,2018,phyco_rfu,mashapaug,5,33.825708
7/18/2018,2018,phyco_rfu,mashapaug,5,25.341372
7/18/2018,2018,phyco_rfu,mashapaug,6,22.457442
7/18/2018,2018,phyco_rfu,mashapaug,6,31.41855675
7/18/2018,2018,phyco_rfu,mashapaug,p,26.001885
